"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-10",102.3709,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-11",102.0134,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-12",101.6897,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-01",101.4385,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-02",101.273,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-03",101.199,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-04",101.2074,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-05",101.2474,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-06",101.2512,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-07",101.2001,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-08",101.0927,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-09",100.9337,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-10",100.7599,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-11",100.6253,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-12",100.5404,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-01",100.5142,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-02",100.5266,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-03",100.5493,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-04",100.5909,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-05",100.6043,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-06",100.5562,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-07",100.4571,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-08",100.3057,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-09",100.1024,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-10",99.88811,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-11",99.71751,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-12",99.59303,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-01",99.48842,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-02",99.40408,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-03",99.37779,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-04",99.42284,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-05",99.48028,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-06",99.4893,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-07",99.42337,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-08",99.28426,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-09",99.08927,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-10",98.86796,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-11",98.65246,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-12",98.51227,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-01",98.50269,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-02",98.64874,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-03",98.92255,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-04",99.22636,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-05",99.52392,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-06",99.81049,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-07",100.0837,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-08",100.3262,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-09",100.4841,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-10",100.5343,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-11",100.5054,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-12",100.4466,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-01",100.4187,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-02",100.4428,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-03",100.4892,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-04",100.4924,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-05",100.3564,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-06",100.0659,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-07",99.69481,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-08",99.36217,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-09",99.15506,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-10",99.10809,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-11",99.1963,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-12",99.37501,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-01",99.57817,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-02",99.79367,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-03",100.0105,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-04",100.2219,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-05",100.415,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-06",100.5768,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-07",100.7359,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-08",100.8895,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-09",100.9963,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-10",101.0442,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-11",101.0346,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-12",100.9781,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-01",100.8823,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-02",100.7229,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-03",100.5282,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-04",100.3557,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-05",100.2395,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-06",100.1703,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-07",100.1226,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-08",100.0835,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-09",100.0195,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-10",99.92639,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-11",99.81636,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-12",99.70444,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-01",99.63364,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-02",99.60566,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-03",99.61047,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-04",99.65042,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-05",99.71982,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-06",99.80468,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-07",99.87246,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-08",99.91504,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-09",99.92916,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-10",99.91928,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-11",99.8965,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-12",99.88129,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-01",99.8797,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-02",99.90062,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-03",99.92561,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-04",99.93942,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-05",99.92345,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-06",99.90228,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-07",99.89812,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-08",99.92169,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-09",99.96429,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-10",100.016,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-11",100.0627,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-12",100.1188,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-01",100.2015,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-02",100.3129,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-03",100.4343,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.5568,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-05",100.6646,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.752,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-07",100.8267,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-08",100.9032,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-09",100.9631,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-10",100.9887,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-11",100.9794,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-12",100.9587,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-01",100.9323,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-02",100.8997,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-03",100.8286,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-04",100.6811,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-05",100.441,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-06",100.113,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-07",99.74198,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-08",99.40824,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-09",99.19038,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-10",99.12817,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-11",99.253,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.53339,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.93381,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-02",100.4191,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-03",100.912,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-04",101.3342,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-05",101.6589,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-06",101.8771,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-07",101.9649,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-08",101.904,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-09",101.7262,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-10",101.477,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-11",101.2339,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-12",101.035,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-01",100.8814,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-02",100.7681,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-03",100.692,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-04",100.6207,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-05",100.5605,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-06",100.5043,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-07",100.4622,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-08",100.4484,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-09",100.4712,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-10",100.5395,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-11",100.6238,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-12",100.6834,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-01",100.6927,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-02",100.6612,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-03",100.6016,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-04",100.531,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-05",100.4575,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-06",100.3646,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-07",100.2445,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-08",100.1236,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-09",100.0188,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-10",99.94738,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-11",99.93491,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-12",99.97398,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-01",100.0614,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-02",100.1795,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-03",100.3095,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-04",100.4091,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-05",100.4244,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-06",100.3643,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-07",100.2694,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-08",100.1501,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-09",99.9982,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-10",99.7964,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-11",99.53938,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-12",99.24231,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-01",98.95741,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-02",98.76373,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-03",98.69637,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-04",98.74664,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-05",98.86672,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-06",99.02496,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-07",99.18948,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-08",99.35172,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-09",99.51529,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-10",99.67774,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-11",99.84034,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-12",99.99778,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-01",100.1176,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-02",100.1813,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-03",100.1876,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-04",100.1478,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-05",100.0877,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-06",100.0319,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-07",100.0017,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-08",100.0178,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-09",100.0801,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-10",100.1739,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-11",100.2643,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-12",100.325,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-01",100.3486,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-02",100.3336,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-03",100.2903,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-04",100.2279,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-05",100.1596,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-06",100.111,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-07",100.0907,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-08",100.0913,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-09",100.115,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-10",100.1717,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-11",100.277,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-12",100.416,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-01",100.5555,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-02",100.7117,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-03",100.8647,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-04",101.0084,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-05",101.1328,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.2451,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.3682,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-08",101.5324,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-09",101.7662,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-10",102.0329,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-11",102.3032,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-12",102.5642,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-01",102.801,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-02",103.0177,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-03",103.1955,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-04",103.3171,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-05",103.3611,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-06",103.3073,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-07",103.1644,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-08",102.9733,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-09",102.768,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-10",102.5326,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-11",102.2422,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-12",101.9029,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-01",101.5021,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-02",101.0284,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-03",100.4682,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-04",99.78899,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-05",98.98342,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-06",98.07591,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-07",97.13144,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-08",96.23044,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-09",95.40519,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-10",94.69707,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-11",94.17365,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-12",93.87615,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-01",93.80099,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-02",93.98669,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-03",94.44099,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-04",95.14961,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-05",96.046,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-06",97.06814,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-07",98.14482,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-08",99.18387,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-09",100.1074,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-10",100.8447,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-11",101.3554,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-12",101.6624,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-01",101.8053,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-02",101.8292,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-03",101.7647,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-04",101.6258,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-05",101.4278,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-06",101.2119,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-07",101.0102,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-08",100.8632,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-09",100.7753,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-10",100.7345,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-11",100.7275,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-12",100.7353,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-01",100.735,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-02",100.7112,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-03",100.6324,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-04",100.4882,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-05",100.2695,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-06",99.95449,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-07",99.57178,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-08",99.17039,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-09",98.79619,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-10",98.48389,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-11",98.25819,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-12",98.12782,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-01",98.08525,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-02",98.09593,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-03",98.12804,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-04",98.17202,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-05",98.241,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-06",98.36416,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-07",98.54835,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-08",98.76514,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-09",98.99168,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-10",99.20583,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-11",99.39566,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-12",99.57211,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-01",99.76999,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-02",99.9949,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-03",100.2515,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-04",100.5281,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-05",100.8077,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-06",101.0826,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-07",101.3533,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-08",101.5878,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-09",101.7706,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-10",101.8979,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-11",102.0012,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-12",102.101,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-01",102.1996,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-02",102.2868,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-03",102.3583,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-04",102.3855,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-05",102.3524,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-06",102.2583,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-07",102.121,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-08",101.9634,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-09",101.7947,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-10",101.6355,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-11",101.4935,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-12",101.3875,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-01",101.3272,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-02",101.312,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-03",101.3164,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-04",101.3083,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-05",101.2697,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-06",101.1987,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-07",101.0787,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-08",100.9207,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-09",100.7396,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-10",100.5587,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-11",100.3849,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-12",100.2229,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-01",100.0637,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.93074,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-03",99.83775,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-04",99.77662,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.75225,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.77279,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.85375,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-08",100.0204,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-09",100.2383,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-10",100.4424,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-11",100.6164,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-12",100.7601,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-01",100.8627,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-02",100.9354,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-03",100.974,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-04",100.968,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-05",100.967,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-06",100.9524,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-07",100.9162,
